"real,time","totl,time","missn,time","timer,time","zulu,time","local,time","hobbs,time","Vind,kias","Vind,keas","Vtrue,ktas","Vtrue,ktgs","Vind,mph","Vtrue,mphas","Vtrue,mphgs","elev,surf","ailrn,surf","ruddr,surf","nwhel,steer","pitch,deg","roll,deg","hding,true","hding,mag","lat,deg","lon,deg","alt,ftmsl","alt,ftagl","on,runwy","alt,ind","lat,orign","lon,orign","thro1,part"
2514.03589,1607.65588,19.56937,0.00000,5.46657,12.46657,0.12277,60.77526,64.38758,64.48828,64.48781,69.93892,74.21179,74.21180,0.04363,0.04734,-0.00051,-0.00125,-1.60922,0.16038,63.63517,63.10815,-6.27121,106.88104,86.63453,0.44532,1.00000,86.66020,-6.50000,107.00000,1.00000
2514.13623,1607.75623,19.66972,0.00000,5.46660,12.46660,0.12280,61.13877,64.73135,64.83255,64.83215,70.35725,74.60796,74.60798,0.04221,0.04733,-0.00072,-0.00156,-1.66421,0.19390,63.62811,63.10108,-6.27119,106.88107,86.59333,0.45064,1.00000,86.66135,-6.50000,107.00000,1.00000
2514.23682,1607.85693,19.77044,0.00000,5.46663,12.46663,0.12283,61.50191,65.07085,65.17255,65.17249,70.77513,74.99924,74.99924,0.03587,0.04825,-0.00073,-0.00156,-1.62487,0.17113,63.62482,63.09779,-6.27118,106.88110,86.56487,0.41269,1.00000,86.65985,-6.50000,107.00000,1.00000
2514.33862,1607.95862,19.87218,0.00000,5.46666,12.46665,0.12285,61.86684,65.41422,65.51646,65.51643,71.19510,75.39500,75.39501,0.03072,0.04673,-0.00070,-0.00156,-1.44733,0.24088,63.62030,63.09327,-6.27117,106.88113,86.56421,0.37277,1.00000,86.65565,-6.50000,107.00000,1.00000
2514.43726,1608.05737,19.97088,0.00000,5.46668,12.46668,0.12288,62.21873,65.74788,65.85067,65.85030,71.60004,75.77959,75.77959,0.03161,0.04722,-0.00062,-0.00137,-1.23960,0.30074,63.61532,63.08828,-6.27115,106.88116,86.58984,0.35172,1.00000,86.65008,-6.50000,107.00000,1.00000
2514.53833,1608.15833,20.07191,0.00000,5.46671,12.46671,0.12291,62.57698,66.09232,66.19567,66.19546,72.01231,76.17662,76.17661,0.03801,0.04791,-0.00063,-0.00131,-1.13599,0.28831,63.61231,63.08527,-6.27114,106.88118,86.62572,0.37484,1.00000,86.64435,-6.50000,107.00000,1.00000
2514.63892,1608.25903,20.17257,0.00000,5.46674,12.46674,0.12294,62.93225,66.43528,66.53919,66.53913,72.42114,76.57195,76.57195,0.04129,0.04819,-0.00050,-0.00107,-1.15643,0.23659,63.61038,63.08334,-6.27113,106.88121,86.64655,0.38999,1.00000,86.63988,-6.50000,107.00000,1.00000
2514.74072,1608.36072,20.27423,0.00000,5.46677,12.46677,0.12297,63.28961,66.77926,66.88374,66.88370,72.83239,76.96843,76.96844,0.04139,0.04726,-0.00039,-0.00095,-1.19377,0.25107,63.60533,63.07829,-6.27111,106.88124,86.65960,0.38217,1.00000,86.63710,-6.50000,107.00000,1.00000
2514.84180,1608.46179,20.37528,0.00000,5.46679,12.46679,0.12299,63.64335,67.11996,67.22498,67.22495,73.23946,77.36112,77.36111,0.04366,0.04765,-0.00031,-0.00076,-1.24860,0.30472,63.59805,63.07101,-6.27110,106.88126,86.67202,0.39270,1.00000,86.63602,-6.50000,107.00000,1.00000
2514.94165,1608.56165,20.47516,0.00000,5.46682,12.46682,0.12302,63.99170,67.45853,67.56407,67.56400,73.64034,77.75134,77.75134,0.04491,0.04813,-0.00021,-0.00052,-1.35361,0.24358,63.59295,63.06591,-6.27109,106.88129,86.66672,0.42821,1.00000,86.63643,-6.50000,107.00000,1.00000
2515.04297,1608.66296,20.57653,0.00000,5.46685,12.46685,0.12305,64.34386,67.79883,67.90488,67.90474,74.04559,78.14354,78.14354,0.04403,0.04840,-0.00004,-0.00021,-1.45351,0.15423,63.58780,63.06075,-6.27107,106.88132,86.64441,0.43428,1.00000,86.63766,-6.50000,107.00000,1.00000
2515.14209,1608.76196,20.67556,0.00000,5.46688,12.46688,0.12308,64.68665,68.12778,68.23432,68.23424,74.44006,78.52266,78.52267,0.03973,0.04808,0.00021,0.00021,-1.47894,0.08586,63.58088,63.05383,-6.27106,106.88136,86.62184,0.41493,1.00000,86.63869,-6.50000,107.00000,1.00000
2515.24414,1608.86401,20.77758,0.00000,5.46691,12.46691,0.12311,65.03840,68.46224,68.56929,68.56929,74.84486,78.90813,78.90813,0.03530,0.04778,0.00250,0.00473,-1.40192,0.08278,63.57077,63.04372,-6.27104,106.88138,86.61225,0.38395,1.00000,86.63879,-6.50000,107.00000,1.00000
2515.34277,1608.96277,20.87624,0.00000,5.46693,12.46693,0.12313,65.37709,68.78478,68.89235,68.89232,75.23461,79.27991,79.27990,0.03934,0.04864,0.00773,0.01529,-1.32747,0.09934,63.56182,63.03477,-6.27103,106.88141,86.61880,0.40549,1.00000,86.63808,-6.50000,107.00000,1.00000
2515.44287,1609.06287,20.97640,0.00000,5.46696,12.46696,0.12316,65.71940,69.11469,69.22278,69.22277,75.62853,79.66016,79.66016,0.04178,0.04940,0.01286,0.02567,-1.33162,0.09377,63.55719,63.03014,-6.27102,106.88144,86.62131,0.41329,1.00000,86.63699,-6.50000,107.00000,1.00000
2515.54395,1609.16406,21.07759,0.00000,5.46699,12.46699,0.12319,66.06382,69.44621,69.55480,69.55475,76.02489,80.04224,80.04224,0.04189,0.05093,0.02855,0.05716,-1.38519,0.10915,63.55722,63.03017,-6.27100,106.88147,86.60994,0.42403,1.00000,86.63566,-6.50000,107.00000,1.00000
2515.64453,1609.26453,21.17803,0.00000,5.46702,12.46702,0.12322,66.40434,69.77125,69.88034,69.88032,76.41675,80.41686,80.41685,0.04048,0.05009,0.03175,0.06375,-1.40044,0.14617,63.56377,63.03672,-6.27099,106.88150,86.59916,0.41115,1.00000,86.63391,-6.50000,107.00000,1.00000
2515.74585,1609.36584,21.27939,0.00000,5.46705,12.46705,0.12325,66.74638,70.09345,70.20304,70.20304,76.81036,80.78822,80.78823,0.03720,0.05066,0.03285,0.06619,-1.36145,0.18585,63.57914,63.05208,-6.27097,106.88152,86.59621,0.38964,1.00000,86.63162,-6.50000,107.00000,1.00000
2515.84741,1609.46741,21.38092,0.00000,5.46707,12.46707,0.12327,67.08739,70.41309,70.52319,70.52313,77.20280,81.15665,81.15665,0.03634,0.05217,0.03682,0.07443,-1.28045,0.20304,63.60689,63.07983,-6.27096,106.88155,86.60807,0.37900,1.00000,86.62890,-6.50000,107.00000,1.00000
2515.94702,1609.56702,21.48053,0.00000,5.46710,12.46710,0.12330,67.42017,70.73074,70.84136,70.84128,77.58575,81.52279,81.52279,0.03876,0.05118,0.04413,0.08920,-1.22949,0.20314,63.64364,63.11658,-6.27094,106.88158,86.62450,0.39300,1.00000,86.62646,-6.50000,107.00000,1.00000
2516.04639,1609.66650,21.58000,0.00000,5.46713,12.46713,0.12333,67.75079,71.04060,71.15172,71.15156,77.96622,81.87994,81.87994,0.04021,0.05236,0.05441,0.11008,-1.21884,0.26987,63.68949,63.16242,-6.27093,106.88161,86.64604,0.38674,1.00000,86.62479,-6.50000,107.00000,1.00000
2516.14722,1609.76733,21.68085,0.00000,5.46716,12.46716,0.12336,68.08417,71.35762,71.46926,71.46918,78.34986,82.24535,82.24535,0.04170,0.05391,0.05855,0.11868,-1.24197,0.25393,63.75121,63.22414,-6.27091,106.88165,86.66953,0.40028,1.00000,86.62437,-6.50000,107.00000,1.00000
2516.24805,1609.86804,21.78157,0.00000,5.46719,12.46719,0.12338,68.41535,71.67867,71.79082,71.79082,78.73098,82.61541,82.61541,0.04437,0.05336,0.05850,0.11875,-1.30909,0.20653,63.82236,63.29529,-6.27090,106.88168,86.67697,0.42240,1.00000,86.62553,-6.50000,107.00000,1.00000
2516.34937,1609.96936,21.88286,0.00000,5.46721,12.46721,0.12341,68.74696,72.00130,72.11395,72.11381,79.11259,82.98725,82.98724,0.04395,0.05376,0.05822,0.11832,-1.42283,0.14950,63.90017,63.37309,-6.27088,106.88171,86.66025,0.45023,1.00000,86.62798,-6.50000,107.00000,1.00000
2516.44824,1610.06836,21.98187,0.00000,5.46724,12.46724,0.12344,69.06977,72.30621,72.41930,72.41927,79.48408,83.33865,83.33865,0.03807,0.05314,0.05791,0.11783,-1.43616,0.11268,63.98159,63.45452,-6.27087,106.88174,86.64198,0.40194,1.00000,86.63054,-6.50000,107.00000,1.00000
2516.54712,1610.16711,22.08064,0.00000,5.46727,12.46727,0.12347,69.39032,72.60655,72.72012,72.72011,79.85296,83.68482,83.68482,0.03812,0.05351,0.05705,0.11624,-1.38338,0.13982,64.06894,63.54186,-6.27086,106.88177,86.64200,0.40516,1.00000,86.63271,-6.50000,107.00000,1.00000
2516.64551,1610.26563,22.17911,0.00000,5.46730,12.46730,0.12350,69.70826,72.90734,73.02138,73.02138,80.21883,84.03151,84.03150,0.03855,0.05336,0.05621,0.11466,-1.34498,0.17366,64.16102,63.63394,-6.27084,106.88180,86.64329,0.41236,1.00000,86.63447,-6.50000,107.00000,1.00000
2516.74390,1610.36389,22.27746,0.00000,5.46732,12.46732,0.12352,70.02421,73.21115,73.32566,73.32565,80.58242,84.38167,84.38167,0.04005,0.05173,0.05525,0.11270,-1.34320,0.18981,64.25391,63.72683,-6.27083,106.88183,86.64024,0.42705,1.00000,86.63590,-6.50000,107.00000,1.00000
2516.84521,1610.46509,22.37866,0.00000,5.46735,12.46735,0.12355,70.34778,73.52040,73.63539,73.63537,80.95478,84.73810,84.73808,0.03942,0.05007,0.05370,0.10953,-1.35983,0.19231,64.34639,63.81931,-6.27081,106.88186,86.63473,0.42371,1.00000,86.63709,-6.50000,107.00000,1.00000
2516.94458,1610.56458,22.47809,0.00000,5.46738,12.46738,0.12358,70.66415,73.81930,73.93475,73.93475,81.31885,85.08259,85.08260,0.03845,0.04827,0.05161,0.10532,-1.34692,0.26460,64.43486,63.90778,-6.27080,106.88189,86.62694,0.41201,1.00000,86.63769,-6.50000,107.00000,1.00000
2517.04541,1610.66553,22.57905,0.00000,5.46741,12.46741,0.12361,70.98375,74.12057,74.23648,74.23648,81.68665,85.42982,85.42982,0.03924,0.04773,0.04970,0.10147,-1.33608,0.26039,64.52396,63.99688,-6.27078,106.88192,86.62704,0.41420,1.00000,86.63786,-6.50000,107.00000,1.00000
2517.14600,1610.76599,22.67950,0.00000,5.46743,12.46743,0.12363,71.30005,74.42086,74.53725,74.53725,82.05064,85.77594,85.77594,0.04078,0.04804,0.04766,0.09732,-1.34969,0.15142,64.61069,64.08360,-6.27077,106.88195,86.62654,0.42839,1.00000,86.63759,-6.50000,107.00000,1.00000
2517.24609,1610.86609,22.77966,0.00000,5.46746,12.46746,0.12366,71.61374,74.71873,74.83558,74.83557,82.41162,86.11925,86.11926,0.04016,0.04721,0.04650,0.09488,-1.37890,0.04002,64.69228,64.16519,-6.27075,106.88198,86.62026,0.42918,1.00000,86.63704,-6.50000,107.00000,1.00000
2517.34619,1610.96631,22.87980,0.00000,5.46749,12.46749,0.12369,71.92574,75.01426,75.13156,75.13156,82.77067,86.45986,86.45987,0.03829,0.04491,0.04555,0.09281,-1.36085,0.01752,64.76751,64.24042,-6.27074,106.88201,86.61384,0.40909,1.00000,86.63609,-6.50000,107.00000,1.00000
2517.44727,1611.06714,22.98072,0.00000,5.46752,12.46752,0.12372,72.23847,75.31107,75.42883,75.42883,83.13055,86.80194,86.80195,0.03997,0.04067,0.04441,0.09036,-1.34368,0.07582,64.83608,64.30899,-6.27072,106.88204,86.60956,0.42288,1.00000,86.63474,-6.50000,107.00000,1.00000
2517.54883,1611.16882,23.08230,0.00000,5.46755,12.46755,0.12375,72.55167,75.60680,75.72502,75.72501,83.49097,87.14280,87.14279,0.04754,0.03575,0.04254,0.08652,-1.29780,0.15248,64.89919,64.37209,-6.27071,106.88208,86.60641,0.39729,1.00000,86.63291,-6.50000,107.00000,1.00000
2517.64819,1611.26819,23.18172,0.00000,5.46757,12.46757,0.12377,72.85650,75.89321,76.01189,76.01183,83.84177,87.47293,87.47293,0.08757,0.03302,0.04084,0.08298,-1.18402,0.19648,64.95658,64.42948,-6.27069,106.88211,86.61888,0.39262,1.00000,86.63094,-6.50000,107.00000,1.00000
2517.74927,1611.36926,23.28280,0.00000,5.46760,12.46760,0.12380,73.16478,76.18692,76.30608,76.30599,84.19653,87.81148,87.81148,0.15398,0.02977,0.03930,0.07962,-0.94402,0.18513,65.00658,64.47948,-6.27068,106.88214,86.63848,0.38423,1.00000,86.62920,-6.50000,107.00000,1.00000
2517.84961,1611.46960,23.38314,0.00000,5.46763,12.46763,0.12383,73.46942,76.47710,76.59673,76.59663,84.54710,88.14595,88.14595,0.19391,0.02735,0.03832,0.07730,-0.59049,0.18862,65.04213,64.51502,-6.27066,106.88217,86.65593,0.38629,1.00000,86.62832,-6.50000,107.00000,1.00000
2517.95044,1611.57043,23.48392,0.00000,5.46766,12.46766,0.12386,73.77419,76.76271,76.88282,76.88263,84.89782,88.47517,88.47518,0.23666,0.02720,0.03713,0.07468,-0.02966,0.19386,65.06584,64.53873,-6.27065,106.88221,86.68164,0.40478,1.00000,86.62874,-6.50000,107.00000,1.00000
2518.05127,1611.67126,23.58484,0.00000,5.46769,12.46769,0.12389,74.07808,77.04558,77.16616,77.16594,85.24754,88.80124,88.80124,0.25023,0.02791,0.03614,0.07254,0.81353,0.15813,65.08231,64.55521,-6.27063,106.88224,86.71407,0.48086,1.00000,86.63086,-6.50000,107.00000,1.00000
2518.15234,1611.77222,23.68577,0.00000,5.46771,12.46771,0.12391,74.38023,77.33612,77.45719,77.45697,85.59525,89.13615,89.13615,0.25372,0.02766,0.03502,0.07010,1.90024,0.12073,65.09141,64.56429,-6.27062,106.88227,86.74450,0.52250,1.00000,86.63512,-6.50000,107.00000,1.00000
2518.25366,1611.87366,23.78714,0.00000,5.46774,12.46774,0.12394,74.68095,77.62434,77.74592,77.74525,85.94130,89.46841,89.46841,0.25032,0.02755,0.03417,0.06827,3.10679,0.14485,65.09383,64.56672,-6.27060,106.88230,86.78706,0.55937,1.00000,86.64175,-6.50000,107.00000,1.00000
2518.35181,1611.97180,23.88531,0.00000,5.46777,12.46777,0.12397,74.96808,77.90905,78.03115,78.02984,86.27173,89.79665,89.79665,0.24617,0.02737,0.03336,0.06638,4.25855,0.18486,65.09059,64.56348,-6.27059,106.88234,86.85250,0.60253,1.00000,86.65080,-6.50000,107.00000,1.00000
2518.45068,1612.07068,23.98422,0.00000,5.46780,12.46780,0.12400,75.25187,78.21114,78.33382,78.33048,86.59830,90.14495,90.14494,0.24414,0.02674,0.03296,0.06485,5.31756,0.28913,65.06528,64.53815,-6.27057,106.88237,86.94761,0.70288,1.00000,86.66363,-6.50000,107.00000,1.00000
2518.54907,1612.16907,24.08266,0.00000,5.46782,12.46782,0.12402,75.52837,78.49389,78.61720,78.60835,86.91650,90.47105,90.47105,0.24314,0.02655,0.03265,0.06357,6.17443,0.42443,65.01223,64.48511,-6.27056,106.88240,87.10418,0.84999,1.00000,86.68165,-6.50000,107.00000,1.00000
2518.65088,1612.27087,24.18435,0.00000,5.46785,12.46785,0.12405,75.80791,78.76637,78.89039,78.87103,87.23818,90.78545,90.78545,0.24750,0.02586,0.03232,0.06229,6.80469,0.56186,64.93008,64.40296,-6.27054,106.88244,87.35552,1.11121,1.00000,86.70884,-6.50000,107.00000,1.00000
2518.75024,1612.37012,24.28367,0.00000,5.46788,12.46788,0.12408,76.07563,79.01560,79.14041,79.10638,87.54627,91.07316,91.07316,0.22009,0.02498,0.03176,0.06064,7.20000,0.67773,64.82517,64.29805,-6.27052,106.88247,87.69730,1.42749,1.00000,86.74836,-6.50000,107.00000,1.00000
2518.85010,1612.47009,24.38357,0.00000,5.46791,12.46791,0.12411,76.34093,79.25225,79.37794,79.32486,87.85159,91.34650,91.34650,0.16046,0.02164,0.03127,0.05924,7.31606,0.76983,64.69711,64.16998,-6.27051,106.88250,88.13911,1.90108,1.00000,86.80690,-6.50000,107.00000,1.00000
2518.94873,1612.56860,24.48219,0.00000,5.46794,12.46794,0.12414,76.60033,79.47746,79.60412,79.53328,88.15009,91.60679,91.60679,0.16173,0.02127,0.03083,0.05801,7.05494,0.83376,64.55043,64.02330,-6.27049,106.88254,88.66355,2.41419,1.00000,86.88943,-6.50000,107.00000,1.00000
2519.04663,1612.66675,24.58022,0.00000,5.46796,12.46796,0.12416,76.85767,79.70036,79.82804,79.74683,88.44623,91.86447,91.86448,0.18384,0.02247,0.03023,0.05661,6.58256,0.87425,64.39008,63.86294,-6.27048,106.88257,89.24252,3.00685,1.00000,87.00213,-6.50000,107.00000,1.00000
2519.14526,1612.76526,24.67882,0.00000,5.46799,12.46799,0.12419,77.11689,79.92690,80.05566,79.97311,88.74454,92.12641,92.12641,0.24393,0.02414,0.02982,0.05576,6.12301,0.89769,64.22427,63.69714,-6.27046,106.88260,89.84729,3.66140,1.00000,87.15108,-6.50000,107.00000,1.00000
2519.24634,1612.86633,24.77990,0.00000,5.46802,12.46802,0.12422,77.38312,80.16119,80.29105,80.21350,89.05090,92.39729,92.39729,0.28762,0.02366,0.02890,0.05411,5.94668,0.90848,64.06240,63.53526,-6.27045,106.88264,90.45895,4.25932,1.00000,87.34383,-6.50000,107.00000,1.00000
2519.34741,1612.96741,24.88089,0.00000,5.46805,12.46805,0.12425,77.64844,80.39231,80.52323,80.44868,89.35623,92.66449,92.66450,0.27807,0.02347,0.02793,0.05264,6.18015,0.90463,63.92182,63.39468,-6.27043,106.88267,91.05306,4.83130,1.00000,87.57753,-6.50000,107.00000,1.00000
2519.44922,1613.06921,24.98270,0.00000,5.46807,12.46807,0.12427,77.91328,80.61825,80.75024,80.67242,89.66101,92.92573,92.92573,0.26789,0.02349,0.02687,0.05118,6.68858,0.88709,63.80853,63.28139,-6.27042,106.88271,91.65314,5.45004,1.00000,87.85313,-6.50000,107.00000,1.00000
2519.54761,1613.16760,25.08108,0.00000,5.46810,12.46810,0.12430,78.16479,80.82554,80.95860,80.87072,89.95043,93.16549,93.16548,0.25794,0.02362,0.02557,0.04935,7.29178,0.86068,63.72977,63.20262,-6.27040,106.88274,92.25883,6.07015,1.00000,88.15540,-6.50000,107.00000,1.00000
2519.64844,1613.26843,25.18202,0.00000,5.46813,12.46813,0.12433,78.41656,81.02391,81.15809,81.05288,90.24017,93.39506,93.39506,0.25487,0.02383,0.02449,0.04800,7.90272,0.82935,63.68219,63.15504,-6.27039,106.88277,92.93100,6.74034,1.00000,88.50053,-6.50000,107.00000,1.00000
2519.74731,1613.36719,25.28074,0.00000,5.46816,12.46816,0.12436,78.65556,81.20219,81.33752,81.20924,90.51520,93.60155,93.60156,0.25400,0.02385,0.02343,0.04666,8.43385,0.79973,63.66702,63.13987,-6.27037,106.88280,93.65532,7.43770,1.00000,88.87167,-6.50000,107.00000,1.00000
2519.84521,1613.46533,25.37881,0.00000,5.46818,12.46818,0.12438,78.88529,81.36442,81.50097,81.34482,90.77958,93.78965,93.78965,0.25386,0.02419,0.02253,0.04556,8.88303,0.77617,63.68051,63.15335,-6.27035,106.88284,94.45089,8.17058,1.00000,89.27380,-6.50000,107.00000,1.00000
2519.94336,1613.56335,25.47694,0.00000,5.46821,12.46821,0.12441,79.10736,81.51320,81.65104,81.46309,91.03513,93.96234,93.96234,0.24520,0.02436,0.02190,0.04489,9.26145,0.76309,63.71896,63.19181,-6.27034,106.88287,95.32764,9.04048,1.00000,89.71143,-6.50000,107.00000,1.00000
2520.04443,1613.66443,25.57797,0.00000,5.46824,12.46824,0.12444,79.32792,81.65295,81.79221,81.56730,91.28894,94.12480,94.12480,0.21752,0.02488,0.02120,0.04398,9.55719,0.76425,63.77987,63.25271,-6.27032,106.88291,96.31716,10.01750,1.00000,90.20146,-6.50000,107.00000,1.00000
2520.14575,1613.76575,25.67933,0.00000,5.46827,12.46827,0.12447,79.54141,81.78178,81.92255,81.66026,91.53462,94.27480,94.27480,0.21920,0.02469,0.02062,0.04318,9.71563,0.78288,63.85700,63.32984,-6.27031,106.88294,97.39772,11.11945,1.00000,90.73702,-6.50000,107.00000,1.00000
2520.24463,1613.86475,25.77825,0.00000,5.46830,12.46830,0.12450,79.74274,81.89879,82.04111,81.74511,91.76631,94.41123,94.41123,0.21835,0.02395,0.02022,0.04257,9.79579,0.81812,63.94240,63.41524,-6.27029,106.88298,98.52723,12.25281,1.00000,91.30571,-6.50000,107.00000,1.00000
2520.34595,1613.96606,25.87959,0.00000,5.46832,12.46832,0.12452,79.94220,82.01053,82.15452,81.82738,91.99584,94.54173,94.54173,0.21924,0.02166,0.01997,0.04215,9.86296,0.86946,64.03500,63.50783,-6.27027,106.88301,99.75043,13.51906,1.00000,91.93887,-6.50000,107.00000,1.00000
2520.44751,1614.06750,25.98107,0.00000,5.46835,12.46835,0.12455,80.13515,82.11467,82.26038,81.90485,92.21790,94.66356,94.66355,0.22014,0.01793,0.01993,0.04202,9.96798,0.93021,64.12867,63.60150,-6.27026,106.88305,101.03293,14.81314,1.00000,92.62704,-6.50000,107.00000,1.00000
2520.54883,1614.16895,26.08245,0.00000,5.46838,12.46838,0.12458,80.32088,82.21058,82.35807,81.97487,92.43163,94.77598,94.77598,0.21982,0.01416,0.02002,0.04208,10.14080,0.99220,64.22012,63.69295,-6.27024,106.88308,102.36600,16.14367,1.00000,93.37075,-6.50000,107.00000,1.00000
2520.64722,1614.26721,26.18081,0.00000,5.46841,12.46841,0.12461,80.49385,82.29504,82.44428,82.03268,92.63067,94.87519,94.87519,0.21647,0.01046,0.02010,0.04208,10.37587,1.04781,64.30450,63.77733,-6.27023,106.88312,103.70783,17.47856,1.00000,94.14709,-6.50000,107.00000,1.00000
2520.74756,1614.36755,26.28111,0.00000,5.46844,12.46844,0.12463,80.66219,82.37162,82.52272,82.07883,92.82439,94.96546,94.96548,0.21177,0.00905,0.02020,0.04208,10.66591,1.09632,64.38426,63.85709,-6.27021,106.88315,105.12800,18.93253,1.00000,94.99496,-6.50000,107.00000,1.00000
2520.84741,1614.46741,26.38096,0.00000,5.46846,12.46846,0.12466,80.82114,82.43789,82.59090,82.11065,93.00731,95.04391,95.04391,0.20559,0.00713,0.02031,0.04208,10.97972,1.13658,64.45565,63.92847,-6.27019,106.88319,106.59790,20.34541,1.00000,95.89567,-6.50000,107.00000,1.00000
2520.94702,1614.56714,26.48063,0.00000,5.46849,12.46849,0.12469,80.97069,82.49359,82.64854,82.12752,93.17941,95.11025,95.11024,0.19152,0.00467,0.02044,0.04208,11.27924,1.16778,64.51694,63.98977,-6.27018,106.88322,108.12540,21.86089,1.00000,96.85107,-6.50000,107.00000,1.00000
2521.04688,1614.66687,26.58035,0.00000,5.46852,12.46852,0.12472,81.11102,82.53938,82.69634,82.13157,93.34089,95.16525,95.16526,0.18298,0.00247,0.02061,0.04215,11.52371,1.18766,64.56602,64.03883,-6.27016,106.88326,109.71782,23.46058,1.00000,97.86391,-6.50000,107.00000,1.00000
2521.14673,1614.76685,26.68033,0.00000,5.46855,12.46855,0.12475,81.24241,82.57681,82.73585,82.12677,93.49210,95.21072,95.21073,0.17452,0.00005,0.02077,0.04215,11.69391,1.19432,64.60110,64.07391,-6.27015,106.88329,111.37820,25.11922,1.00000,98.93661,-6.50000,107.00000,1.00000
2521.24609,1614.86609,26.77968,0.00000,5.46857,12.46857,0.12477,81.36404,82.60765,82.76882,82.11823,93.63207,95.24866,95.24865,0.17169,-0.00036,0.02093,0.04215,11.79474,1.18778,64.62110,64.09392,-6.27013,106.88332,113.08776,26.81356,1.00000,100.05992,-6.50000,107.00000,1.00000
2521.34595,1614.96594,26.87949,0.00000,5.46860,12.46860,0.12480,81.47774,82.63331,82.79667,82.10781,93.76291,95.28071,95.28072,0.16098,-0.00149,0.02110,0.04215,11.84459,1.17006,64.62645,64.09926,-6.27011,106.88336,114.85884,28.64462,1.00000,101.24636,-6.50000,107.00000,1.00000
2521.44507,1615.06519,26.97867,0.00000,5.46863,12.46863,0.12483,81.58279,82.65485,82.82045,82.09813,93.88380,95.30807,95.30808,0.15600,-0.00194,0.02126,0.04215,11.83958,1.14174,64.61701,64.08982,-6.27010,106.88339,116.66550,30.46663,1.00000,102.48291,-6.50000,107.00000,1.00000
2521.54419,1615.16418,27.07777,0.00000,5.46866,12.46866,0.12486,81.68037,82.67393,82.84180,82.09232,93.99610,95.33264,95.33263,0.15394,-0.00237,0.02140,0.04215,11.79132,1.10217,64.59431,64.06712,-6.27008,106.88343,118.50919,32.30616,1.00000,103.77552,-6.50000,107.00000,1.00000
2521.64331,1615.26331,27.17685,0.00000,5.46868,12.46868,0.12488,81.77103,82.69150,82.86167,82.09171,94.10042,95.35551,95.35551,0.14967,-0.00253,0.02149,0.04215,11.73038,1.05136,64.56207,64.03487,-6.27007,106.88346,120.38187,34.12952,1.00000,105.12410,-6.50000,107.00000,1.00000
2521.74292,1615.36279,27.27635,0.00000,5.46871,12.46871,0.12491,81.85552,82.70800,82.88051,82.09425,94.19765,95.37719,95.37718,0.13762,-0.00267,0.02155,0.04215,11.66538,0.98999,64.52325,63.99605,-6.27005,106.88350,122.28513,36.03773,1.00000,106.53363,-6.50000,107.00000,1.00000
2521.84375,1615.46387,27.37738,0.00000,5.46874,12.46874,0.12494,81.93500,82.72414,82.89904,82.09940,94.28912,95.39852,95.39852,0.12529,-0.00337,0.02160,0.04215,11.55758,0.91748,64.47880,63.95160,-6.27004,106.88353,124.23621,37.98840,1.00000,108.01933,-6.50000,107.00000,1.00000
2521.94336,1615.56335,27.47694,0.00000,5.46877,12.46877,0.12497,82.00756,82.74187,82.91916,82.11379,94.37262,95.42167,95.42167,0.12835,-0.00315,0.02162,0.04215,11.39703,0.83625,64.43158,63.90438,-6.27002,106.88357,126.17092,39.91598,1.00000,109.53442,-6.50000,107.00000,1.00000
2522.04492,1615.66492,27.57843,0.00000,5.46880,12.46880,0.12500,82.07629,82.76328,82.94301,82.13983,94.45171,95.44911,95.44911,0.12987,-0.00252,0.02163,0.04215,11.22360,0.74588,64.38205,63.85484,-6.27000,106.88360,128.14508,41.89748,1.00000,111.12798,-6.50000,107.00000,1.00000
2522.14404,1615.76392,27.67748,0.00000,5.46882,12.46882,0.12502,82.13881,82.78663,82.96874,82.17301,94.52366,95.47873,95.47874,0.12967,-0.00217,0.02161,0.04215,11.07146,0.65175,64.33463,63.80743,-6.26999,106.88364,130.06615,43.85996,1.00000,112.72748,-6.50000,107.00000,1.00000
2522.24292,1615.86292,27.77641,0.00000,5.46885,12.46885,0.12505,82.19715,82.81251,82.99700,82.21204,94.59080,95.51125,95.51125,0.13126,-0.00117,0.02157,0.04215,10.94719,0.55367,64.29027,63.76306,-6.26997,106.88367,131.97414,45.78172,1.00000,114.36485,-6.50000,107.00000,1.00000
2522.34253,1615.96265,27.87616,0.00000,5.46888,12.46888,0.12508,82.25236,82.84087,83.02776,82.25525,94.65433,95.54664,95.54665,0.13156,-0.00087,0.02151,0.04215,10.85579,0.45260,64.25042,63.72321,-6.26996,106.88371,133.88376,47.69535,1.00000,116.05149,-6.50000,107.00000,1.00000
2522.44189,1616.06189,27.97544,0.00000,5.46891,12.46891,0.12511,82.30399,82.87106,83.06030,82.30024,94.71374,95.58409,95.58409,0.13467,0.00036,0.02143,0.04215,10.79621,0.35149,64.21691,63.68970,-6.26994,106.88374,135.76967,49.61960,1.00000,117.76155,-6.50000,107.00000,1.00000
2522.54150,1616.16162,28.07512,0.00000,5.46893,12.46893,0.12513,82.35287,82.90304,83.09465,82.34668,94.77000,95.62362,95.62362,0.13929,0.00393,0.02135,0.04215,10.77341,0.25393,64.19051,63.66330,-6.26992,106.88377,137.64822,51.50963,1.00000,119.50526,-6.50000,107.00000,1.00000
